survived,pclass,age,sibsp,parch,fare,adult_male,embark_town,alive,alone,sex_male,embarked_q,embarked_s,class_Second,class_Third,who_man,who_woman
0,1,2.206825596784579,-0.5345451980491797,-0.5007544611783037,-0.001887140858663212,True,southampton,no,True,1,0,1,0,0,1,0
1,1,-0.10324283413172257,0.47587560314134286,-0.5007544611783037,1.1054768424774006,False,southampton,yes,False,0,0,1,0,0,0,1
1,2,1.5630360340701999,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,False,southampton,yes,True,0,0,1,1,0,0,1
1,1,1.4115561369609342,-0.5345451980491797,-0.5007544611783037,-0.001887140858663212,True,southampton,yes,True,1,0,1,0,0,1,0
0,3,0.35119685719607446,-0.5345451980491797,-0.5007544611783037,-0.811219829914157,True,southampton,no,True,1,0,1,0,1,1,0
0,1,1.3358161884063013,-0.5345451980491797,-0.5007544611783037,0.5208980285582638,True,southampton,no,True,1,0,1,0,0,1,0
0,2,1.4115561369609342,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,True,southampton,no,True,1,0,1,1,0,1,0
0,3,0.6541566514146058,-0.5345451980491797,-0.5007544611783037,-0.8549675428360756,True,southampton,no,True,1,0,1,0,1,1,0
0,1,2.017475725397997,-0.5345451980491797,-0.5007544611783037,-0.001887140858663212,True,southampton,no,True,1,0,1,0,0,1,0
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8254378366137806,True,queenstown,no,True,1,1,0,0,1,1,0
1,3,-2.1671564322454673,1.4862964043318654,0.6896894265922036,-0.320882339171417,False,cherbourg,yes,False,0,0,0,0,1,0,0
0,3,0.6541566514146058,-0.5345451980491797,-0.5007544611783037,-0.784424355749482,True,southampton,no,True,1,0,1,0,1,1,0
1,2,0.2754569086414416,0.47587560314134286,1.8801333143627108,0.05061011464763905,False,southampton,yes,False,0,0,1,1,0,0,1
1,2,-0.48194257690488673,-0.5345451980491797,-0.5007544611783037,-0.5600335866303771,False,cherbourg,yes,True,0,0,0,1,0,0,1
0,3,-0.5576825254595196,-0.5345451980491797,-0.5007544611783037,-0.7330207930662275,False,southampton,no,True,0,0,1,0,1,0,1
0,1,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,1.1114921530041646,True,southampton,no,True,1,0,1,0,0,1,0
0,3,-0.02750288557708974,0.47587560314134286,-0.5007544611783037,-0.8551512832303476,True,southampton,no,False,1,0,1,0,1,1,0
0,3,-0.5576825254595196,-0.5345451980491797,-0.5007544611783037,-0.8343711195924363,True,southampton,no,True,1,0,1,0,1,1,0
1,3,-2.0724814965521765,-0.5345451980491797,0.6896894265922036,-0.625838896407527,False,southampton,yes,False,0,0,1,0,1,0,0
0,3,-1.5423018566697464,4.517558807903433,1.8801333143627108,0.8883788171023798,False,southampton,no,False,1,0,1,0,1,0,0
0,3,1.5630360340701999,-0.5345451980491797,-0.5007544611783037,-0.811219829914157,True,southampton,no,True,1,0,1,0,1,1,0
1,3,2.206825596784579,-0.5345451980491797,-0.5007544611783037,-0.7439577212967071,False,southampton,yes,True,0,0,1,0,1,0,1
1,1,-0.3304626797956211,0.47587560314134286,-0.5007544611783037,2.0485572268634304,True,cherbourg,yes,False,1,0,0,0,0,1,0
1,1,0.42693680575070725,0.47587560314134286,-0.5007544611783037,2.0485572268634304,False,southampton,yes,False,0,0,1,0,0,0,1
0,1,2.1689556225072626,-0.5345451980491797,-0.5007544611783037,0.13591815484538025,True,cherbourg,no,True,1,0,0,0,0,1,0
1,3,-1.5423018566697464,0.47587560314134286,0.6896894265922036,-0.4678002834770961,False,southampton,yes,False,1,0,1,0,1,0,0
0,3,-0.6334224740141524,-0.5345451980491797,-0.5007544611783037,-0.8462180002516918,True,southampton,no,True,1,0,1,0,1,1,0
0,1,1.941735776843364,-0.5345451980491797,-0.5007544611783037,0.17091632518291516,True,southampton,no,True,1,0,1,0,0,1,0
0,1,2.206825596784579,-0.5345451980491797,-0.5007544611783037,1.00230661109364,True,cherbourg,no,True,1,0,0,0,0,1,0
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.5308713611966261,True,cherbourg,no,True,1,0,0,0,1,1,0
1,1,1.8659958282887312,0.47587560314134286,-0.5007544611783037,2.0485572268634304,False,cherbourg,yes,False,0,0,0,0,0,0,1
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.502798453814631,True,southampton,no,True,1,0,1,0,1,1,0
0,1,-0.3304626797956211,0.47587560314134286,1.8801333143627108,2.0485572268634304,False,southampton,no,False,0,0,1,0,0,0,1
0,3,-0.4062026283502539,-0.5345451980491797,-0.5007544611783037,-0.8223404985389087,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-0.6334224740141524,-0.5345451980491797,-0.5007544611783037,-0.8243441437907325,False,queenstown,no,True,0,1,0,0,1,0,1
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8296288675117003,False,queenstown,no,True,0,1,0,0,1,0,1
0,3,0.5784167028599729,-0.5345451980491797,-0.5007544611783037,-0.7439577212967071,False,southampton,no,True,0,0,1,0,1,0,1
1,1,-1.0121222167873165,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,southampton,yes,True,0,0,1,0,0,0,1
0,1,-0.8606423196780509,0.47587560314134286,-0.5007544611783037,2.0485572268634304,True,cherbourg,no,False,1,0,0,0,0,1,0
1,2,0.2754569086414416,-0.5345451980491797,1.8801333143627108,-0.025948382965718463,False,southampton,yes,False,0,0,1,1,0,0,1
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.1779716853693856,True,southampton,no,True,1,0,1,0,1,1,0
1,3,-0.25472273124098826,-0.5345451980491797,-0.5007544611783037,1.3081731207585263,True,southampton,yes,True,1,0,1,0,1,1,0
1,3,-0.02750288557708974,-0.5345451980491797,-0.5007544611783037,-0.8243441437907325,True,queenstown,yes,True,1,1,0,0,1,1,0
1,1,0.5026767543053401,-0.5345451980491797,-0.5007544611783037,-0.013370915500666809,True,southampton,yes,True,1,0,1,0,0,1,0
1,1,1.8659958282887312,0.47587560314134286,-0.5007544611783037,1.4352252286263623,False,cherbourg,yes,False,0,0,0,0,0,0,1
0,3,-0.4062026283502539,-0.5345451980491797,-0.5007544611783037,-0.8354648124154843,True,southampton,no,True,1,0,1,0,1,1,0
0,1,1.3358161884063013,-0.5345451980491797,-0.5007544611783037,0.3249432728384061,True,southampton,no,True,1,0,1,0,0,1,0
1,2,0.35119685719607446,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,False,southampton,yes,True,0,0,1,1,0,0,1
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.1068816518712679,True,queenstown,no,True,1,1,0,0,1,1,0
1,2,0.5026767543053401,0.47587560314134286,-0.5007544611783037,-0.025948382965718463,False,southampton,yes,False,0,0,1,1,0,0,1
0,3,0.19971696008680875,-0.5345451980491797,-0.5007544611783037,-0.8179657272467168,True,southampton,no,True,1,0,1,0,1,1,0
1,1,0.0482370629775431,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,southampton,yes,True,0,0,1,0,0,0,1
1,1,1.1085963427424028,-0.5345451980491797,0.6896894265922036,1.3730684781069002,False,cherbourg,yes,False,0,0,0,0,0,0,1
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8471279526804678,True,cherbourg,no,True,1,0,0,0,1,1,0
0,3,0.8435065228011879,-0.5345451980491797,-0.5007544611783037,-0.8243441437907325,True,queenstown,no,True,1,1,0,0,1,1,0
0,1,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,True,southampton,no,True,1,0,1,0,0,1,0
0,3,0.7298965999692386,-0.5345451980491797,-0.5007544611783037,-0.8166882940293968,True,southampton,no,True,1,0,1,0,1,1,0
0,2,-0.48194257690488673,1.4862964043318654,0.6896894265922036,-0.6602902203335379,True,southampton,no,False,1,0,1,1,0,1,0
1,2,-2.0724814965521765,0.47587560314134286,0.6896894265922036,-0.025948382965718463,False,southampton,yes,False,0,0,1,1,0,0,0
0,3,-0.9363822682326838,0.47587560314134286,0.6896894265922036,-0.8471279526804678,True,cherbourg,no,False,1,0,0,0,1,1,0
1,3,-0.10324283413172257,-0.5345451980491797,1.8801333143627108,-0.18526442911346935,False,cherbourg,yes,False,0,0,0,0,1,0,1
0,3,0.0482370629775431,-0.5345451980491797,-0.5007544611783037,-0.784424355749482,False,southampton,no,True,0,0,1,0,1,0,1
1,2,-1.693781753779012,-0.5345451980491797,1.8801333143627108,-0.015011454735238816,False,southampton,yes,False,0,0,1,1,0,0,0
0,1,1.1843362912970357,-0.5345451980491797,-0.5007544611783037,-0.001887140858663212,True,southampton,no,True,1,0,1,0,0,1,0
1,1,0.0482370629775431,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,cherbourg,yes,True,0,0,0,0,0,0,1
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.5290470815677821,True,southampton,no,True,1,0,1,0,1,1,0
1,1,-0.5576825254595196,-0.5345451980491797,1.8801333143627108,1.0021228706993681,False,cherbourg,yes,False,0,0,0,0,0,0,1
1,1,0.5026767543053401,-0.5345451980491797,1.8801333143627108,1.9426986985206176,False,southampton,yes,False,0,0,1,0,0,0,1
0,3,-1.5423018566697464,3.50713800671291,1.8801333143627108,0.204820802697402,False,southampton,no,False,0,0,1,0,1,0,0
0,3,-1.3908219595604807,3.50713800671291,1.8801333143627108,0.204820802697402,False,southampton,no,False,0,0,1,0,1,0,0
1,2,0.19971696008680875,0.47587560314134286,-0.5007544611783037,-0.025948382965718463,True,southampton,yes,False,1,0,1,1,0,1,0
0,1,1.5630360340701999,0.47587560314134286,-0.5007544611783037,2.0485572268634304,True,cherbourg,no,False,1,0,0,0,0,1,0
0,1,2.206825596784579,-0.5345451980491797,-0.5007544611783037,-0.025948382965718463,True,southampton,no,True,1,0,1,0,0,1,0
1,2,-0.7849023711234181,0.47587560314134286,-0.5007544611783037,-0.025948382965718463,False,southampton,yes,False,0,0,1,1,0,0,1
1,2,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.5569362485555052,True,cherbourg,yes,True,1,0,0,1,0,1,0
0,3,0.2754569086414416,0.47587560314134286,0.6896894265922036,-0.26546711121322275,True,southampton,no,False,1,0,1,0,1,1,0
1,2,-1.6180418052243792,0.47587560314134286,0.6896894265922036,0.4443395309449063,False,southampton,yes,False,1,0,1,1,0,0,0
1,1,-0.9363822682326838,-0.5345451980491797,1.8801333143627108,2.0485572268634304,True,cherbourg,yes,False,1,0,0,0,0,1,0
0,2,-0.1789827826863554,-0.5345451980491797,-0.5007544611783037,-0.025948382965718463,True,southampton,no,True,1,0,1,1,0,1,0
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8208793249273166,True,queenstown,no,True,1,1,0,0,1,1,0
1,3,-0.5576825254595196,-0.5345451980491797,-0.5007544611783037,-0.8473116930747399,True,cherbourg,yes,True,1,0,0,0,1,1,0
1,3,-0.5576825254595196,-0.5345451980491797,-0.5007544611783037,-0.8232504509676845,False,southampton,yes,True,0,0,1,0,1,0,1
1,1,1.4115561369609342,0.47587560314134286,-0.5007544611783037,0.5690205127723743,False,cherbourg,yes,False,0,0,0,0,0,0,1
0,1,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,True,cherbourg,no,True,1,0,0,0,0,1,0
1,1,0.7298965999692386,0.47587560314134286,0.6896894265922036,2.0485572268634304,False,southampton,yes,False,0,0,1,0,0,0,1
1,3,0.5026767543053401,0.47587560314134286,-0.5007544611783037,-0.4021787140942183,False,southampton,yes,False,0,0,1,0,1,0,1
0,3,0.8056365485238715,-0.5345451980491797,-0.5007544611783037,-0.8179657272467168,True,southampton,no,True,1,0,1,0,1,1,0
0,2,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.5727947944897007,True,southampton,no,True,1,0,1,1,0,1,0
0,3,-0.4062026283502539,1.4862964043318654,-0.5007544611783037,-0.1068816518712679,True,southampton,no,False,1,0,1,0,1,1,0
0,3,-0.7849023711234181,-0.5345451980491797,-0.5007544611783037,-0.8179657272467168,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-0.02750288557708974,-0.5345451980491797,4.261021089903725,-0.24140586910616751,False,southampton,no,False,0,0,1,0,1,0,1
1,3,0.19971696008680875,-0.5345451980491797,-0.5007544611783037,-0.8197856321042687,True,southampton,yes,True,1,0,1,0,1,1,0
1,2,2.206825596784579,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,True,southampton,yes,True,1,0,1,1,0,1,0
1,1,1.7902558797340984,1.4862964043318654,-0.5007544611783037,1.0887083441144294,False,southampton,yes,False,0,0,1,0,0,0,1
1,1,0.5026767543053401,-0.5345451980491797,-0.5007544611783037,-0.008996144208475044,True,southampton,yes,True,1,0,1,0,0,1,0
0,3,-1.0121222167873165,-0.5345451980491797,-0.5007544611783037,-0.811219829914157,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-0.7849023711234181,-0.5345451980491797,-0.5007544611783037,-0.5290470815677821,True,southampton,no,True,1,0,1,0,1,1,0
1,2,0.35119685719607446,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,False,southampton,yes,True,0,0,1,1,0,0,1
1,1,0.7298965999692386,0.47587560314134286,-0.5007544611783037,1.282108233399647,False,southampton,yes,False,0,0,1,0,0,0,1
0,3,-0.10324283413172257,0.47587560314134286,-0.5007544611783037,-0.5308713611966261,False,cherbourg,no,False,0,0,0,0,1,0,1
1,3,0.19971696008680875,-0.5345451980491797,-0.5007544611783037,-0.8166882940293968,True,southampton,yes,True,1,0,1,0,1,1,0
1,2,-0.3304626797956211,0.47587560314134286,0.6896894265922036,0.14904246872195587,False,southampton,yes,False,0,0,1,1,0,0,1
1,1,0.7298965999692386,0.47587560314134286,0.6896894265922036,2.0485572268634304,False,cherbourg,yes,False,0,0,0,0,0,0,1
0,2,1.8659958282887312,-0.5345451980491797,-0.5007544611783037,-0.025948382965718463,True,southampton,no,True,1,0,1,1,0,1,0
0,1,0.5026767543053401,-0.5345451980491797,-0.5007544611783037,0.5919880620563814,True,cherbourg,no,True,1,0,0,0,0,1,0
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.7822369701033859,True,cherbourg,no,True,1,0,0,0,1,1,0
1,1,-0.8606423196780509,-0.5345451980491797,1.8801333143627108,2.0485572268634304,False,southampton,yes,False,0,0,1,0,0,0,1
0,2,1.3358161884063013,-0.5345451980491797,-0.5007544611783037,-0.5071732251068228,True,southampton,no,True,1,0,1,1,0,1,0
1,1,2.206825596784579,0.47587560314134286,0.6896894265922036,2.0485572268634304,True,cherbourg,yes,False,1,0,0,0,0,1,0
0,3,0.42693680575070725,-0.5345451980491797,-0.5007544611783037,-0.8516864643669316,True,southampton,no,True,1,0,1,0,1,1,0
1,1,1.7145159311794655,0.47587560314134286,-0.5007544611783037,2.0485572268634304,False,cherbourg,yes,False,0,0,0,0,0,0,1
0,3,1.3358161884063013,-0.5345451980491797,-0.5007544611783037,-0.8462180002516918,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-0.10324283413172257,-0.5345451980491797,1.8801333143627108,-0.8243441437907325,False,queenstown,no,False,0,1,0,0,1,0,1
0,2,0.5784167028599729,0.47587560314134286,-0.5007544611783037,-0.025948382965718463,True,southampton,no,False,1,0,1,1,0,1,0
0,3,0.5026767543053401,0.47587560314134286,0.6896894265922036,-0.1068816518712679,True,southampton,no,False,1,0,1,0,1,1,0
1,2,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,0.2802856074877116,False,southampton,yes,True,0,0,1,1,0,0,1
0,3,1.487296085515567,-0.5345451980491797,-0.5007544611783037,-1.1633889189356015,True,southampton,no,True,1,0,1,0,1,1,0
1,1,1.487296085515567,0.47587560314134286,-0.5007544611783037,1.3271333795388858,True,cherbourg,yes,False,1,0,0,0,0,1,0
1,2,-0.4062026283502539,1.4862964043318654,0.6896894265922036,0.017799329956200118,False,southampton,yes,False,0,0,1,1,0,0,1
0,1,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,0.6915141089537462,True,southampton,no,True,1,0,1,0,0,1,0
0,3,1.1085963427424028,-0.5345451980491797,-0.5007544611783037,-0.811219829914157,True,southampton,no,True,1,0,1,0,1,1,0
1,1,0.42693680575070725,-0.5345451980491797,-0.5007544611783037,-0.001887140858663212,True,cherbourg,yes,True,1,0,0,0,0,1,0
0,3,0.5026767543053401,0.47587560314134286,-0.5007544611783037,-0.4831119829997676,True,southampton,no,False,1,0,1,0,1,1,0
0,3,0.0482370629775431,-0.5345451980491797,-0.5007544611783037,-0.8179657272467168,True,southampton,no,True,1,0,1,0,1,1,0
1,1,-0.1789827826863554,-0.5345451980491797,-0.5007544611783037,0.17091632518291516,True,southampton,yes,True,1,0,1,0,0,1,0
1,2,-0.5576825254595196,0.47587560314134286,1.8801333143627108,0.6556059861874355,False,cherbourg,yes,False,0,0,0,1,0,0,1
1,1,0.8056365485238715,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,southampton,yes,True,0,0,1,0,0,0,1
0,3,0.7298965999692386,0.47587560314134286,5.451464977674232,0.204820802697402,False,southampton,no,False,0,0,1,0,1,0,1
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8549675428360756,True,southampton,no,True,1,0,1,0,1,1,0
1,2,-0.4062026283502539,0.47587560314134286,1.8801333143627108,1.680212420989106,False,southampton,yes,False,0,0,1,1,0,0,1
0,3,0.35119685719607446,0.47587560314134286,0.6896894265922036,-0.533421852859974,True,southampton,no,False,1,0,1,0,1,1,0
0,3,-0.25472273124098826,0.47587560314134286,-0.5007544611783037,-0.45905074089271236,False,southampton,no,False,0,0,1,0,1,0,1
1,2,-1.9210015994429106,1.4862964043318654,0.6896894265922036,0.5427718850192231,False,southampton,yes,False,0,0,1,1,0,0,0
0,2,-0.25472273124098826,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,True,southampton,no,True,1,0,1,1,0,1,0
0,3,-0.1789827826863554,0.47587560314134286,-0.5007544611783037,-0.531050726819606,True,cherbourg,no,False,1,0,0,0,1,1,0
1,1,0.9571164456331371,0.47587560314134286,-0.5007544611783037,1.135737135505492,True,southampton,yes,False,1,0,1,0,0,1,0
1,3,-0.7091624225687853,0.47587560314134286,0.6896894265922036,-0.47472554643263587,True,cherbourg,yes,False,1,0,0,0,1,1,0
0,3,-0.6334224740141524,-0.5345451980491797,-0.5007544611783037,-0.8197856321042687,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-0.6334224740141524,-0.5345451980491797,-0.5007544611783037,-0.45905074089271236,True,southampton,no,True,1,0,1,0,1,1,0
0,1,2.206825596784579,-0.5345451980491797,-0.5007544611783037,0.2505721608711444,True,southampton,no,True,1,0,1,0,0,1,0
0,2,2.0932156739526295,-0.5345451980491797,-0.5007544611783037,-0.6231046643499071,True,queenstown,no,True,1,1,0,1,0,1,0
1,1,-0.6334224740141524,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,southampton,yes,True,0,0,1,0,0,0,1
0,3,-0.25472273124098826,-0.5345451980491797,-0.5007544611783037,-0.8179657272467168,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8250747305965286,True,queenstown,no,True,1,1,0,0,1,1,0
1,1,2.206825596784579,-0.5345451980491797,-0.5007544611783037,0.14904246872195587,True,southampton,yes,True,1,0,1,0,0,1,0
0,3,1.6387759826248327,-0.5345451980491797,-0.5007544611783037,-0.8547838024418036,True,southampton,no,True,1,0,1,0,1,1,0
1,1,0.19971696008680875,-0.5345451980491797,-0.5007544611783037,0.17091632518291516,True,cherbourg,yes,True,1,0,0,0,0,1,0
0,1,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-1.1633889189356015,True,southampton,no,True,1,0,1,0,0,1,0
0,3,-1.5423018566697464,2.496717205522388,1.8801333143627108,0.057172271585926776,False,southampton,no,False,0,0,1,0,1,0,0
0,2,0.12397701153217593,0.47587560314134286,0.6896894265922036,-0.015011454735238816,True,southampton,no,False,1,0,1,1,0,1,0
0,3,0.8813764970785043,-0.5345451980491797,5.451464977674232,0.5728484376530422,False,southampton,no,False,0,0,1,0,1,0,1
0,3,-0.10324283413172257,0.47587560314134286,-0.5007544611783037,-0.45905074089271236,True,southampton,no,False,1,0,1,0,1,1,0
0,3,-2.0724814965521765,2.496717205522388,1.8801333143627108,0.057172271585926776,False,southampton,no,False,0,0,1,0,1,0,0
1,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,1.3081731207585263,True,southampton,yes,True,1,0,1,0,1,1,0
1,1,1.4115561369609342,0.47587560314134286,-0.5007544611783037,2.0485572268634304,True,cherbourg,yes,False,1,0,0,0,0,1,0
1,1,2.017475725397997,-0.5345451980491797,-0.5007544611783037,0.38965488979250806,True,cherbourg,yes,True,1,0,0,0,0,1,0
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8330936863751163,True,southampton,no,True,1,0,1,0,1,1,0
1,3,-0.48194257690488673,-0.5345451980491797,-0.5007544611783037,-0.8330936863751163,False,southampton,yes,True,0,0,1,0,1,0,1
1,2,-0.8606423196780509,-0.5345451980491797,0.6896894265922036,-0.15719152173147422,False,southampton,yes,False,0,0,1,1,0,0,1
0,3,-0.6334224740141524,-0.5345451980491797,-0.5007544611783037,-0.7944513315511856,True,southampton,no,True,1,0,1,0,1,1,0
1,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8208793249273166,False,queenstown,yes,True,0,1,0,0,1,0,1
0,3,-0.8606423196780509,-0.5345451980491797,-0.5007544611783037,-0.8680918567126511,False,queenstown,no,True,0,1,0,0,1,0,1
0,2,-0.4062026283502539,1.4862964043318654,-0.5007544611783037,2.0485572268634304,True,southampton,no,False,1,0,1,1,0,1,0
0,3,0.19971696008680875,0.47587560314134286,0.6896894265922036,-0.48529936864586354,False,queenstown,no,False,0,1,0,0,1,0,1
0,2,-0.48194257690488673,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,True,southampton,no,True,1,0,1,1,0,1,0
0,1,2.1689556225072626,-0.5345451980491797,1.8801333143627108,2.0485572268634304,True,cherbourg,no,False,1,0,0,0,0,1,0
1,1,1.5630360340701999,1.4862964043318654,-0.5007544611783037,2.0485572268634304,True,southampton,yes,False,1,0,1,0,0,1,0
0,3,0.8056365485238715,-0.5345451980491797,-0.5007544611783037,-0.8473116930747399,True,cherbourg,no,True,1,0,0,0,1,1,0
0,1,1.3358161884063013,-0.5345451980491797,-0.5007544611783037,-0.04399431454600994,True,southampton,no,True,1,0,1,0,0,1,0
0,3,0.5026767543053401,-0.5345451980491797,-0.5007544611783037,-0.8354648124154843,True,southampton,no,True,1,0,1,0,1,1,0
1,3,-0.7091624225687853,0.47587560314134286,-0.5007544611783037,-0.8166882940293968,True,southampton,yes,False,1,0,1,0,1,1,0
0,2,0.19971696008680875,1.4862964043318654,-0.5007544611783037,2.0485572268634304,True,southampton,no,False,1,0,1,1,0,1,0
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8232504509676845,True,southampton,no,True,1,0,1,0,1,1,0
0,3,1.03285639418777,-0.5345451980491797,-0.5007544611783037,-0.811219829914157,True,southampton,no,True,1,0,1,0,1,1,0
1,1,-0.10324283413172257,0.47587560314134286,-0.5007544611783037,1.1114921530041646,False,southampton,yes,False,0,0,1,0,0,0,1
1,2,0.8056365485238715,0.47587560314134286,0.6896894265922036,0.5427718850192231,False,southampton,yes,False,0,0,1,1,0,0,1
0,1,0.12397701153217593,0.47587560314134286,-0.5007544611783037,1.1114921530041646,True,southampton,no,False,1,0,1,0,0,1,0
0,2,2.206825596784579,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,True,southampton,no,True,1,0,1,1,0,1,0
1,2,0.12397701153217593,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,True,southampton,yes,True,1,0,1,1,0,1,0
0,3,-0.8606423196780509,-0.5345451980491797,-0.5007544611783037,-0.8232504509676845,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-0.36833265407293747,-0.5345451980491797,-0.5007544611783037,-0.811219829914157,True,southampton,no,True,1,0,1,0,1,1,0
1,3,-0.8606423196780509,-0.5345451980491797,-0.5007544611783037,-0.7328370526719555,False,southampton,yes,True,0,0,1,0,1,0,1
0,3,1.03285639418777,0.47587560314134286,6.641908865444739,0.8883788171023798,False,southampton,no,False,0,0,1,0,1,0,1
1,1,0.5026767543053401,-0.5345451980491797,0.6896894265922036,2.0485572268634304,True,cherbourg,yes,False,1,0,0,0,0,1,0
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8073919050334891,False,queenstown,no,True,0,1,0,0,1,0,1
1,1,-0.1789827826863554,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,True,cherbourg,yes,True,1,0,0,0,0,1,0
0,3,-0.7091624225687853,-0.5345451980491797,-0.5007544611783037,-0.7598162672309028,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-1.1636021138965822,4.517558807903433,1.8801333143627108,0.8883788171023798,False,southampton,no,False,1,0,1,0,1,0,0
0,2,2.206825596784579,0.47587560314134286,0.6896894265922036,0.5427718850192231,True,southampton,no,False,1,0,1,1,0,1,0
0,2,-0.3304626797956211,0.47587560314134286,1.8801333143627108,0.6556059861874355,True,cherbourg,no,False,1,0,0,1,0,1,0
0,3,-1.1636021138965822,3.50713800671291,0.6896894265922036,0.5728484376530422,False,southampton,no,False,1,0,1,0,1,0,0
0,3,-0.7849023711234181,-0.5345451980491797,-0.5007544611783037,-0.718439680349352,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-0.8606423196780509,-0.5345451980491797,-0.5007544611783037,-0.8223404985389087,True,southampton,no,True,1,0,1,0,1,1,0
1,1,-1.0878621653419493,-0.5345451980491797,0.6896894265922036,2.0485572268634304,False,southampton,yes,False,0,0,1,0,0,0,0
1,1,0.12397701153217593,0.47587560314134286,-0.5007544611783037,1.3302307176137576,True,southampton,yes,False,1,0,1,0,0,1,0
1,3,-1.9210015994429106,-0.5345451980491797,0.6896894265922036,-0.5764389789760965,False,cherbourg,yes,False,0,0,0,0,1,0,0
0,3,-0.3304626797956211,-0.5345451980491797,-0.5007544611783037,-0.8473116930747399,True,cherbourg,no,True,1,0,0,0,1,1,0
0,1,2.206825596784579,-0.5345451980491797,-0.5007544611783037,-0.001887140858663212,True,southampton,no,True,1,0,1,0,0,1,0
0,2,1.7145159311794655,-0.5345451980491797,-0.5007544611783037,-0.5727947944897007,True,southampton,no,True,1,0,1,1,0,1,0
1,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8250747305965286,False,queenstown,yes,True,0,1,0,0,1,0,1
0,1,1.487296085515567,0.47587560314134286,0.6896894265922036,2.0485572268634304,True,cherbourg,no,False,1,0,0,0,0,1,0
0,3,0.9571164456331371,-0.5345451980491797,-0.5007544611783037,-0.8287189150829243,True,southampton,no,True,1,0,1,0,1,1,0
1,1,-0.8606423196780509,0.47587560314134286,-0.5007544611783037,2.0485572268634304,False,cherbourg,yes,False,0,0,0,0,0,0,1
1,1,0.42693680575070725,-0.5345451980491797,-0.5007544611783037,-0.013370915500666809,True,southampton,yes,True,1,0,1,0,0,1,0
0,3,-0.8606423196780509,-0.5345451980491797,0.6896894265922036,-0.531050726819606,False,cherbourg,no,False,0,0,0,0,1,0,1
0,3,-0.3304626797956211,-0.5345451980491797,-0.5007544611783037,-0.8247072498079846,True,queenstown,no,True,1,1,0,0,1,1,0
0,3,-0.25472273124098826,0.47587560314134286,-0.5007544611783037,-0.8197856321042687,True,southampton,no,False,1,0,1,0,1,1,0
